Country Origin Name	Country Origin Code	Migration by Gender Name	Migration by Gender Code	Country Dest Name	Country Dest Code	Year	Year Code	Value
Albania	ALB	Total	TOT	Poland	POL	2000	2000	70
Albania	ALB	Total	TOT	Portugal	PRT	2000	2000	0
Albania	ALB	Total	TOT	Puerto Rico	PRI	2000	2000	10
Albania	ALB	Total	TOT	Qatar	QAT	2000	2000	156
Albania	ALB	Total	TOT	Reunion	REU	2000	2000	2
Albania	ALB	Total	TOT	Romania	ROM	2000	2000	691
Albania	ALB	Total	TOT	Russian Federation	RUS	2000	2000	417
Albania	ALB	Total	TOT	Rwanda	RWA	2000	2000	92
Albania	ALB	Total	TOT	Saint Helena	SHN	2000	2000	0
Albania	ALB	Total	TOT	Saint Pierre and Miquelon	SPM	2000	2000	0
Albania	ALB	Total	TOT	Samoa	WSM	2000	2000	0
Albania	ALB	Total	TOT	San Marino	SMR	2000	2000	0
Albania	ALB	Total	TOT	Sao Tome and Principe	STP	2000	2000	0
Albania	ALB	Total	TOT	Saudi Arabia	SAU	2000	2000	56
Albania	ALB	Total	TOT	Senegal	SEN	2000	2000	5
Albania	ALB	Total	TOT	Serbia	SRB	2000	2000	..
Albania	ALB	Total	TOT	Serbia and Montenegro	SCG	2000	2000	4084
Albania	ALB	Total	TOT	Seychelles	SYC	2000	2000	0
Albania	ALB	Total	TOT	Sierra Leone	SLE	2000	2000	0
Albania	ALB	Total	TOT	Singapore	SGP	2000	2000	7
Albania	ALB	Total	TOT	Slovak Republic	SVK	2000	2000	17
Albania	ALB	Total	TOT	Slovenia	SVN	2000	2000	2
Albania	ALB	Total	TOT	Solomon Islands	SLB	2000	2000	0
Albania	ALB	Total	TOT	Somalia	SOM	2000	2000	0
Albania	ALB	Total	TOT	South Africa	ZAF	2000	2000	70
Albania	ALB	Total	TOT	Spain	ESP	2000	2000	377
Albania	ALB	Total	TOT	Sri Lanka	LKA	2000	2000	0
Albania	ALB	Total	TOT	St. Kitts and Nevis	KNA	2000	2000	0
Albania	ALB	Total	TOT	St. Lucia	LCA	2000	2000	0
Albania	ALB	Total	TOT	St. Vincent and the Grenadines	VCT	2000	2000	0
Albania	ALB	Total	TOT	Sudan	SDN	2000	2000	6
Albania	ALB	Total	TOT	Suriname	SUR	2000	2000	0
Albania	ALB	Total	TOT	Swaziland	SWZ	2000	2000	0
Albania	ALB	Total	TOT	Sweden	SWE	2000	2000	370
Albania	ALB	Total	TOT	Switzerland	CHE	2000	2000	1817
Albania	ALB	Total	TOT	Syrian Arab Republic	SYR	2000	2000	25
Albania	ALB	Total	TOT	Taiwan, China	TWN	2000	2000	0
Albania	ALB	Total	TOT	Tajikistan	TJK	2000	2000	0
Albania	ALB	Total	TOT	Tanzania	TZA	2000	2000	7
Albania	ALB	Total	TOT	Thailand	THA	2000	2000	1150
Albania	ALB	Total	TOT	Timor-Leste	TLS	2000	2000	0
Albania	ALB	Total	TOT	Togo	TGO	2000	2000	43
Albania	ALB	Total	TOT	Tokelau	TKL	2000	2000	0
Albania	ALB	Total	TOT	Tonga	TON	2000	2000	0
Albania	ALB	Total	TOT	Trinidad and Tobago	TTO	2000	2000	0
Albania	ALB	Total	TOT	Tunisia	TUN	2000	2000	4
Albania	ALB	Total	TOT	Turkey	TUR	2000	2000	3313
Albania	ALB	Total	TOT	Turkmenistan	TKM	2000	2000	0
Albania	ALB	Total	TOT	Turks and Caicos Islands	TCA	2000	2000	0
Albania	ALB	Total	TOT	Tuvalu	TUV	2000	2000	0
Albania	ALB	Total	TOT	Uganda	UGA	2000	2000	6
Albania	ALB	Total	TOT	Ukraine	UKR	2000	2000	202
Albania	ALB	Total	TOT	United Arab Emirates	ARE	2000	2000	88
Albania	ALB	Total	TOT	United Kingdom	GBR	2000	2000	0
Albania	ALB	Total	TOT	United States	USA	2000	2000	40555
Albania	ALB	Total	TOT	Uruguay	URY	2000	2000	3
Albania	ALB	Total	TOT	Uzbekistan	UZB	2000	2000	0
Albania	ALB	Total	TOT	Vanuatu	VUT	2000	2000	0
Albania	ALB	Total	TOT	Venezuela, RB	VEN	2000	2000	16
Albania	ALB	Total	TOT	Vietnam	VNM	2000	2000	20
Albania	ALB	Total	TOT	Virgin Islands (U.S.)	VIR	2000	2000	0
Albania	ALB	Total	TOT	Virgin Islands, British	VGB	2000	2000	0
Albania	ALB	Total	TOT	Wallis and Futuna	WLF	2000	2000	0
Albania	ALB	Total	TOT	West Bank and Gaza	PSE	2000	2000	48
Albania	ALB	Total	TOT	Yemen, Rep.	YEM	2000	2000	23
Albania	ALB	Total	TOT	Zambia	ZMB	2000	2000	0
Albania	ALB	Total	TOT	Zimbabwe	ZWE	2000	2000	6
Algeria	DZA	Total	TOT	Afghanistan	AFG	2000	2000	54
Algeria	DZA	Total	TOT	Albania	ALB	2000	2000	0
Algeria	DZA	Total	TOT	Algeria	DZA	2000	2000	0
Algeria	DZA	Total	TOT	American Samoa	ASM	2000	2000	0
Algeria	DZA	Total	TOT	Andorra	AND	2000	2000	254
Algeria	DZA	Total	TOT	Angola	AGO	2000	2000	3
Algeria	DZA	Total	TOT	Anguilla	AIA	2000	2000	0
Algeria	DZA	Total	TOT	Antigua and Barbuda	ATG	2000	2000	5
Algeria	DZA	Total	TOT	Argentina	ARG	2000	2000	0
Algeria	DZA	Total	TOT	Armenia	ARM	2000	2000	0
Algeria	DZA	Total	TOT	Aruba	ABW	2000	2000	0
Algeria	DZA	Total	TOT	Australia	AUS	2000	2000	990
Algeria	DZA	Total	TOT	Austria	AUT	2000	2000	546
Algeria	DZA	Total	TOT	Azerbaijan	AZE	2000	2000	0
Algeria	DZA	Total	TOT	Bahamas, The	BHS	2000	2000	3
Algeria	DZA	Total	TOT	Bahrain	BHR	2000	2000	9
Algeria	DZA	Total	TOT	Bangladesh	BGD	2000	2000	104
Algeria	DZA	Total	TOT	Barbados	BRB	2000	2000	6
Algeria	DZA	Total	TOT	Belarus	BLR	2000	2000	0
Algeria	DZA	Total	TOT	Belgium	BEL	2000	2000	8004
Algeria	DZA	Total	TOT	Belize	BLZ	2000	2000	5
Algeria	DZA	Total	TOT	Benin	BEN	2000	2000	185
Algeria	DZA	Total	TOT	Bermuda	BMU	2000	2000	5
Algeria	DZA	Total	TOT	Bhutan	BTN	2000	2000	0
Algeria	DZA	Total	TOT	Bolivia	BOL	2000	2000	8
Algeria	DZA	Total	TOT	Bosnia and Herzegovina	BIH	2000	2000	210
Algeria	DZA	Total	TOT	Botswana	BWA	2000	2000	83
Algeria	DZA	Total	TOT	Brazil	BRA	2000	2000	339
Algeria	DZA	Total	TOT	Brunei Darussalam	BRN	2000	2000	0
Algeria	DZA	Total	TOT	Bulgaria	BGR	2000	2000	162
Algeria	DZA	Total	TOT	Burkina Faso	BFA	2000	2000	14
Algeria	DZA	Total	TOT	Burundi	BDI	2000	2000	2
Algeria	DZA	Total	TOT	Cambodia	KHM	2000	2000	8
Algeria	DZA	Total	TOT	Cameroon	CMR	2000	2000	4
Algeria	DZA	Total	TOT	Canada	CAN	2000	2000	20298
Algeria	DZA	Total	TOT	Cape Verde	CPV	2000	2000	0
Algeria	DZA	Total	TOT	Cayman Islands	CYM	2000	2000	6
Algeria	DZA	Total	TOT	Central African Republic	CAF	2000	2000	2
Algeria	DZA	Total	TOT	Chad	TCD	2000	2000	0
Algeria	DZA	Total	TOT	Channel Islands	CHI	2000	2000	..
Algeria	DZA	Total	TOT	Chile	CHL	2000	2000	43
Algeria	DZA	Total	TOT	China	CHN	2000	2000	44
Algeria	DZA	Total	TOT	Colombia	COL	2000	2000	21
Algeria	DZA	Total	TOT	Comoros	COM	2000	2000	0
Algeria	DZA	Total	TOT	Congo, Dem. Rep.	COD	2000	2000	147
Algeria	DZA	Total	TOT	Congo, Rep.	COG	2000	2000	0
Algeria	DZA	Total	TOT	Cook Islands	COK	2000	2000	0
Algeria	DZA	Total	TOT	Costa Rica	CRI	2000	2000	9
Algeria	DZA	Total	TOT	Cote d'Ivoire	CIV	2000	2000	313
Algeria	DZA	Total	TOT	Croatia	HRV	2000	2000	3
Algeria	DZA	Total	TOT	Cuba	CUB	2000	2000	203
Algeria	DZA	Total	TOT	Cyprus	CYP	2000	2000	20
Algeria	DZA	Total	TOT	Czech Republic	CZE	2000	2000	330
Algeria	DZA	Total	TOT	Denmark	DNK	2000	2000	932
Algeria	DZA	Total	TOT	Djibouti	DJI	2000	2000	5
Algeria	DZA	Total	TOT	Dominica	DMA	2000	2000	8
Algeria	DZA	Total	TOT	Dominican Republic	DOM	2000	2000	77
Algeria	DZA	Total	TOT	Ecuador	ECU	2000	2000	17
Algeria	DZA	Total	TOT	Egypt, Arab Rep.	EGY	2000	2000	1695
Algeria	DZA	Total	TOT	El Salvador	SLV	2000	2000	2
Algeria	DZA	Total	TOT	Equatorial Guinea	GNQ	2000	2000	0
Algeria	DZA	Total	TOT	Eritrea	ERI	2000	2000	0
Algeria	DZA	Total	TOT	Estonia	EST	2000	2000	0
Algeria	DZA	Total	TOT	Ethiopia	ETH	2000	2000	79
Algeria	DZA	Total	TOT	Faeroe Islands	FRO	2000	2000	2
Algeria	DZA	Total	TOT	Falkland Islands (Malvinas)	FLK	2000	2000	0
Algeria	DZA	Total	TOT	Fiji	FJI	2000	2000	0
Algeria	DZA	Total	TOT	Finland	FIN	2000	2000	456
Algeria	DZA	Total	TOT	France	FRA	2000	2000	1057135
Algeria	DZA	Total	TOT	French Guiana	GUF	2000	2000	1842
Algeria	DZA	Total	TOT	French Polynesia	PYF	2000	2000	17
Algeria	DZA	Total	TOT	Gabon	GAB	2000	2000	5
Algeria	DZA	Total	TOT	Gambia, The	GMB	2000	2000	8
Algeria	DZA	Total	TOT	Georgia	GEO	2000	2000	0
Algeria	DZA	Total	TOT	Germany	DEU	2000	2000	20295
Algeria	DZA	Total	TOT	Ghana	GHA	2000	2000	854
Algeria	DZA	Total	TOT	Gibraltar	GIB	2000	2000	21
Algeria	DZA	Total	TOT	Greece	GRC	2000	2000	267
Algeria	DZA	Total	TOT	Greenland	GRL	2000	2000	0
Algeria	DZA	Total	TOT	Grenada	GRD	2000	2000	3
Algeria	DZA	Total	TOT	Guadeloupe	GLP	2000	2000	1734
Algeria	DZA	Total	TOT	Guam	GUM	2000	2000	0
Algeria	DZA	Total	TOT	Guatemala	GTM	2000	2000	5
Algeria	DZA	Total	TOT	Guinea	GIN	2000	2000	76
Algeria	DZA	Total	TOT	Guinea-Bissau	GNB	2000	2000	0
Algeria	DZA	Total	TOT	Guyana	GUY	2000	2000	0
Algeria	DZA	Total	TOT	Haiti	HTI	2000	2000	4
Algeria	DZA	Total	TOT	Honduras	HND	2000	2000	3
Algeria	DZA	Total	TOT	Hong Kong SAR, China	HKG	2000	2000	364
Algeria	DZA	Total	TOT	Hungary	HUN	2000	2000	293
Algeria	DZA	Total	TOT	Iceland	ISL	2000	2000	23
Algeria	DZA	Total	TOT	India	IND	2000	2000	4799
Algeria	DZA	Total	TOT	Indonesia	IDN	2000	2000	851
Algeria	DZA	Total	TOT	Iran, Islamic Rep.	IRN	2000	2000	2
Algeria	DZA	Total	TOT	Iraq	IRQ	2000	2000	65
Algeria	DZA	Total	TOT	Ireland	IRL	2000	2000	861
Algeria	DZA	Total	TOT	Isle of Man	IMY	2000	2000	..
Algeria	DZA	Total	TOT	Israel	ISR	2000	2000	46734
Algeria	DZA	Total	TOT	Italy	ITA	2000	2000	15861
Algeria	DZA	Total	TOT	Jamaica	JAM	2000	2000	12
Algeria	DZA	Total	TOT	Japan	JPN	2000	2000	179
Algeria	DZA	Total	TOT	Jordan	JOR	2000	2000	339
Algeria	DZA	Total	TOT	Kazakhstan	KAZ	2000	2000	0
Algeria	DZA	Total	TOT	Kenya	KEN	2000	2000	10
Algeria	DZA	Total	TOT	Kiribati	KIR	2000	2000	0
Algeria	DZA	Total	TOT	Korea, Dem. Rep.	PRK	2000	2000	4
Algeria	DZA	Total	TOT	Korea, Rep.	KOR	2000	2000	0
Algeria	DZA	Total	TOT	Kosovo	KSV	2000	2000	..
Algeria	DZA	Total	TOT	Kuwait	KWT	2000	2000	223
Algeria	DZA	Total	TOT	Kyrgyz Republic	KGZ	2000	2000	16
Algeria	DZA	Total	TOT	Lao PDR	LAO	2000	2000	3
Algeria	DZA	Total	TOT	Latvia	LVA	2000	2000	8
Algeria	DZA	Total	TOT	Lebanon	LBN	2000	2000	1215
Algeria	DZA	Total	TOT	Lesotho	LSO	2000	2000	13
Algeria	DZA	Total	TOT	Liberia	LBR	2000	2000	0
Algeria	DZA	Total	TOT	Libya	LBY	2000	2000	6234
Algeria	DZA	Total	TOT	Liechtenstein	LIE	2000	2000	7
Algeria	DZA	Total	TOT	Lithuania	LTU	2000	2000	5
Algeria	DZA	Total	TOT	Luxembourg	LUX	2000	2000	347
Algeria	DZA	Total	TOT	Macao SAR, China	MAC	2000	2000	0
Algeria	DZA	Total	TOT	Macedonia, FYR	MKD	2000	2000	2930
Algeria	DZA	Total	TOT	Madagascar	MDG	2000	2000	3953
Algeria	DZA	Total	TOT	Malawi	MWI	2000	2000	172
Algeria	DZA	Total	TOT	Malaysia	MYS	2000	2000	120
Algeria	DZA	Total	TOT	Maldives	MDV	2000	2000	2
Algeria	DZA	Total	TOT	Mali	MLI	2000	2000	588
Algeria	DZA	Total	TOT	Malta	MLT	2000	2000	6
Algeria	DZA	Total	TOT	Marshall Islands	MHL	2000	2000	0
Algeria	DZA	Total	TOT	Martinique	MTQ	2000	2000	995
Algeria	DZA	Total	TOT	Mauritania	MRT	2000	2000	1722
Algeria	DZA	Total	TOT	Mauritius	MUS	2000	2000	1
Algeria	DZA	Total	TOT	Mayotte	MYT	2000	2000	1
Algeria	DZA	Total	TOT	Mexico	MEX	2000	2000	95
Algeria	DZA	Total	TOT	Micronesia, Fed. Sts.	FSM	2000	2000	0
Algeria	DZA	Total	TOT	Moldova	MDA	2000	2000	0
Algeria	DZA	Total	TOT	Monaco	MCO	2000	2000	1000
Algeria	DZA	Total	TOT	Mongolia	MNG	2000	2000	0
Algeria	DZA	Total	TOT	Montenegro	MNE	2000	2000	..
Algeria	DZA	Total	TOT	Montserrat	MSR	2000	2000	0
Algeria	DZA	Total	TOT	Morocco	MAR	2000	2000	13233
Algeria	DZA	Total	TOT	Mozambique	MOZ	2000	2000	143
Algeria	DZA	Total	TOT	Myanmar	MMR	2000	2000	17
Algeria	DZA	Total	TOT	Namibia	NAM	2000	2000	8
Algeria	DZA	Total	TOT	Naura	NRU	2000	2000	0
Algeria	DZA	Total	TOT	Nepal	NPL	2000	2000	57
Algeria	DZA	Total	TOT	Netherlands	NLD	2000	2000	3873
Algeria	DZA	Total	TOT	Netherlands Antilles	ANT	2000	2000	2
Algeria	DZA	Total	TOT	New Caledonia	NCL	2000	2000	1022
Algeria	DZA	Total	TOT	New Zealand	NZL	2000	2000	109
Algeria	DZA	Total	TOT	Nicaragua	NIC	2000	2000	46
Algeria	DZA	Total	TOT	Niger	NER	2000	2000	207
Algeria	DZA	Total	TOT	Nigeria	NGA	2000	2000	5373
Algeria	DZA	Total	TOT	Niue	NIU	2000	2000	0
Algeria	DZA	Total	TOT	Norfolk Island	NFK	2000	2000	0
Algeria	DZA	Total	TOT	Northern Mariana Islands	MNP	2000	2000	0
Algeria	DZA	Total	TOT	Norway	NOR	2000	2000	749
Algeria	DZA	Total	TOT	Oman	OMN	2000	2000	20
Algeria	DZA	Total	TOT	Pakistan	PAK	2000	2000	303
Algeria	DZA	Total	TOT	Palau	PLW	2000	2000	0
Algeria	DZA	Total	TOT	Panama	PAN	2000	2000	16
Algeria	DZA	Total	TOT	Papua New Guinea	PNG	2000	2000	4
Algeria	DZA	Total	TOT	Paraguay	PRY	2000	2000	1
Algeria	DZA	Total	TOT	Peru	PER	2000	2000	17
Algeria	DZA	Total	TOT	Philippines	PHL	2000	2000	606
Algeria	DZA	Total	TOT	Poland	POL	2000	2000	483
Algeria	DZA	Total	TOT	Portugal	PRT	2000	2000	0
Algeria	DZA	Total	TOT	Puerto Rico	PRI	2000	2000	119
Algeria	DZA	Total	TOT	Qatar	QAT	2000	2000	1815
Algeria	DZA	Total	TOT	Reunion	REU	2000	2000	23
Algeria	DZA	Total	TOT	Romania	ROM	2000	2000	0
Algeria	DZA	Total	TOT	Russian Federation	RUS	2000	2000	2
Algeria	DZA	Total	TOT	Rwanda	RWA	2000	2000	7
Algeria	DZA	Total	TOT	Saint Helena	SHN	2000	2000	0
Algeria	DZA	Total	TOT	Saint Pierre and Miquelon	SPM	2000	2000	17
Algeria	DZA	Total	TOT	Samoa	WSM	2000	2000	0
Algeria	DZA	Total	TOT	San Marino	SMR	2000	2000	0
Algeria	DZA	Total	TOT	Sao Tome and Principe	STP	2000	2000	0
Algeria	DZA	Total	TOT	Saudi Arabia	SAU	2000	2000	129
Algeria	DZA	Total	TOT	Senegal	SEN	2000	2000	7
Algeria	DZA	Total	TOT	Serbia	SRB	2000	2000	..
Algeria	DZA	Total	TOT	Serbia and Montenegro	SCG	2000	2000	611
Algeria	DZA	Total	TOT	Seychelles	SYC	2000	2000	8
Algeria	DZA	Total	TOT	Sierra Leone	SLE	2000	2000	0
Algeria	DZA	Total	TOT	Singapore	SGP	2000	2000	104
Algeria	DZA	Total	TOT	Slovak Republic	SVK	2000	2000	24
Algeria	DZA	Total	TOT	Slovenia	SVN	2000	2000	16
Algeria	DZA	Total	TOT	Solomon Islands	SLB	2000	2000	0
Algeria	DZA	Total	TOT	Somalia	SOM	2000	2000	0
Algeria	DZA	Total	TOT	South Africa	ZAF	2000	2000	190
Algeria	DZA	Total	TOT	Spain	ESP	2000	2000	23269
Algeria	DZA	Total	TOT	Sri Lanka	LKA	2000	2000	3
Algeria	DZA	Total	TOT	St. Kitts and Nevis	KNA	2000	2000	0
Algeria	DZA	Total	TOT	St. Lucia	LCA	2000	2000	8
Algeria	DZA	Total	TOT	St. Vincent and the Grenadines	VCT	2000	2000	8
Algeria	DZA	Total	TOT	Sudan	SDN	2000	2000	640
Algeria	DZA	Total	TOT	Suriname	SUR	2000	2000	0
Algeria	DZA	Total	TOT	Swaziland	SWZ	2000	2000	6
Algeria	DZA	Total	TOT	Sweden	SWE	2000	2000	1664
Algeria	DZA	Total	TOT	Switzerland	CHE	2000	2000	3959
Algeria	DZA	Total	TOT	Syrian Arab Republic	SYR	2000	2000	16
Algeria	DZA	Total	TOT	Taiwan, China	TWN	2000	2000	0
Algeria	DZA	Total	TOT	Tajikistan	TJK	2000	2000	0
Algeria	DZA	Total	TOT	Tanzania	TZA	2000	2000	0
Algeria	DZA	Total	TOT	Thailand	THA	2000	2000	1882
Algeria	DZA	Total	TOT	Timor-Leste	TLS	2000	2000	0
Algeria	DZA	Total	TOT	Togo	TGO	2000	2000	5
Algeria	DZA	Total	TOT	Tokelau	TKL	2000	2000	0
Algeria	DZA	Total	TOT	Tonga	TON	2000	2000	0
Algeria	DZA	Total	TOT	Trinidad and Tobago	TTO	2000	2000	9
Algeria	DZA	Total	TOT	Tunisia	TUN	2000	2000	15846
Algeria	DZA	Total	TOT	Turkey	TUR	2000	2000	656
Algeria	DZA	Total	TOT	Turkmenistan	TKM	2000	2000	0
Algeria	DZA	Total	TOT	Turks and Caicos Islands	TCA	2000	2000	0
Algeria	DZA	Total	TOT	Tuvalu	TUV	2000	2000	0
Algeria	DZA	Total	TOT	Uganda	UGA	2000	2000	3
Algeria	DZA	Total	TOT	Ukraine	UKR	2000	2000	0
Algeria	DZA	Total	TOT	United Arab Emirates	ARE	2000	2000	200
Algeria	DZA	Total	TOT	United Kingdom	GBR	2000	2000	40555
Algeria	DZA	Total	TOT	United States	USA	2000	2000	11717
Algeria	DZA	Total	TOT	Uruguay	URY	2000	2000	15
Algeria	DZA	Total	TOT	Uzbekistan	UZB	2000	2000	0
Algeria	DZA	Total	TOT	Vanuatu	VUT	2000	2000	0
Algeria	DZA	Total	TOT	Venezuela, RB	VEN	2000	2000	84
Algeria	DZA	Total	TOT	Vietnam	VNM	2000	2000	42
Algeria	DZA	Total	TOT	Virgin Islands (U.S.)	VIR	2000	2000	31
Algeria	DZA	Total	TOT	Virgin Islands, British	VGB	2000	2000	7
Algeria	DZA	Total	TOT	Wallis and Futuna	WLF	2000	2000	0
Algeria	DZA	Total	TOT	West Bank and Gaza	PSE	2000	2000	9454
Algeria	DZA	Total	TOT	Yemen, Rep.	YEM	2000	2000	2521
Algeria	DZA	Total	TOT	Zambia	ZMB	2000	2000	5
Algeria	DZA	Total	TOT	Zimbabwe	ZWE	2000	2000	637
American Samoa	ASM	Total	TOT	Afghanistan	AFG	2000	2000	0
American Samoa	ASM	Total	TOT	Albania	ALB	2000	2000	0
American Samoa	ASM	Total	TOT	Algeria	DZA	2000	2000	0
American Samoa	ASM	Total	TOT	American Samoa	ASM	2000	2000	0
American Samoa	ASM	Total	TOT	Andorra	AND	2000	2000	0
American Samoa	ASM	Total	TOT	Angola	AGO	2000	2000	0
American Samoa	ASM	Total	TOT	Anguilla	AIA	2000	2000	0
American Samoa	ASM	Total	TOT	Antigua and Barbuda	ATG	2000	2000	4
American Samoa	ASM	Total	TOT	Argentina	ARG	2000	2000	0
American Samoa	ASM	Total	TOT	Armenia	ARM	2000	2000	0
American Samoa	ASM	Total	TOT	Aruba	ABW	2000	2000	0
American Samoa	ASM	Total	TOT	Australia	AUS	2000	2000	155
American Samoa	ASM	Total	TOT	Austria	AUT	2000	2000	0
American Samoa	ASM	Total	TOT	Azerbaijan	AZE	2000	2000	0
American Samoa	ASM	Total	TOT	Bahamas, The	BHS	2000	2000	0
American Samoa	ASM	Total	TOT	Bahrain	BHR	2000	2000	2
American Samoa	ASM	Total	TOT	Bangladesh	BGD	2000	2000	1
American Samoa	ASM	Total	TOT	Barbados	BRB	2000	2000	0
American Samoa	ASM	Total	TOT	Belarus	BLR	2000	2000	0
American Samoa	ASM	Total	TOT	Belgium	BEL	2000	2000	17
American Samoa	ASM	Total	TOT	Belize	BLZ	2000	2000	0
American Samoa	ASM	Total	TOT	Benin	BEN	2000	2000	0
American Samoa	ASM	Total	TOT	Bermuda	BMU	2000	2000	22
American Samoa	ASM	Total	TOT	Bhutan	BTN	2000	2000	0
American Samoa	ASM	Total	TOT	Bolivia	BOL	2000	2000	0
American Samoa	ASM	Total	TOT	Bosnia and Herzegovina	BIH	2000	2000	0
American Samoa	ASM	Total	TOT	Botswana	BWA	2000	2000	0
American Samoa	ASM	Total	TOT	Brazil	BRA	2000	2000	0
American Samoa	ASM	Total	TOT	Brunei Darussalam	BRN	2000	2000	0
American Samoa	ASM	Total	TOT	Bulgaria	BGR	2000	2000	0
American Samoa	ASM	Total	TOT	Burkina Faso	BFA	2000	2000	0
American Samoa	ASM	Total	TOT	Burundi	BDI	2000	2000	0
American Samoa	ASM	Total	TOT	Cambodia	KHM	2000	2000	0
American Samoa	ASM	Total	TOT	Cameroon	CMR	2000	2000	0
American Samoa	ASM	Total	TOT	Canada	CAN	2000	2000	39
American Samoa	ASM	Total	TOT	Cape Verde	CPV	2000	2000	0
American Samoa	ASM	Total	TOT	Cayman Islands	CYM	2000	2000	0
American Samoa	ASM	Total	TOT	Central African Republic	CAF	2000	2000	0
American Samoa	ASM	Total	TOT	Chad	TCD	2000	2000	0
American Samoa	ASM	Total	TOT	Channel Islands	CHI	2000	2000	..
American Samoa	ASM	Total	TOT	Chile	CHL	2000	2000	0
American Samoa	ASM	Total	TOT	China	CHN	2000	2000	3
American Samoa	ASM	Total	TOT	Colombia	COL	2000	2000	1
American Samoa	ASM	Total	TOT	Comoros	COM	2000	2000	0
American Samoa	ASM	Total	TOT	Congo, Dem. Rep.	COD	2000	2000	2
American Samoa	ASM	Total	TOT	Congo, Rep.	COG	2000	2000	0
American Samoa	ASM	Total	TOT	Cook Islands	COK	2000	2000	0
American Samoa	ASM	Total	TOT	Costa Rica	CRI	2000	2000	0
American Samoa	ASM	Total	TOT	Cote d'Ivoire	CIV	2000	2000	0
American Samoa	ASM	Total	TOT	Croatia	HRV	2000	2000	0
American Samoa	ASM	Total	TOT	Cuba	CUB	2000	2000	44
American Samoa	ASM	Total	TOT	Cyprus	CYP	2000	2000	0
American Samoa	ASM	Total	TOT	Czech Republic	CZE	2000	2000	0
American Samoa	ASM	Total	TOT	Denmark	DNK	2000	2000	0
American Samoa	ASM	Total	TOT	Djibouti	DJI	2000	2000	0
American Samoa	ASM	Total	TOT	Dominica	DMA	2000	2000	0
American Samoa	ASM	Total	TOT	Dominican Republic	DOM	2000	2000	0
American Samoa	ASM	Total	TOT	Ecuador	ECU	2000	2000	0
American Samoa	ASM	Total	TOT	Egypt, Arab Rep.	EGY	2000	2000	0
American Samoa	ASM	Total	TOT	El Salvador	SLV	2000	2000	0
American Samoa	ASM	Total	TOT	Equatorial Guinea	GNQ	2000	2000	0
American Samoa	ASM	Total	TOT	Eritrea	ERI	2000	2000	0
American Samoa	ASM	Total	TOT	Estonia	EST	2000	2000	0
American Samoa	ASM	Total	TOT	Ethiopia	ETH	2000	2000	0
American Samoa	ASM	Total	TOT	Faeroe Islands	FRO	2000	2000	0
American Samoa	ASM	Total	TOT	Falkland Islands (Malvinas)	FLK	2000	2000	0
American Samoa	ASM	Total	TOT	Fiji	FJI	2000	2000	30
American Samoa	ASM	Total	TOT	Finland	FIN	2000	2000	0
American Samoa	ASM	Total	TOT	France	FRA	2000	2000	2
American Samoa	ASM	Total	TOT	French Guiana	GUF	2000	2000	0
American Samoa	ASM	Total	TOT	French Polynesia	PYF	2000	2000	2
American Samoa	ASM	Total	TOT	Gabon	GAB	2000	2000	0
American Samoa	ASM	Total	TOT	Gambia, The	GMB	2000	2000	0
American Samoa	ASM	Total	TOT	Georgia	GEO	2000	2000	0
American Samoa	ASM	Total	TOT	Germany	DEU	2000	2000	246
American Samoa	ASM	Total	TOT	Ghana	GHA	2000	2000	0
American Samoa	ASM	Total	TOT	Gibraltar	GIB	2000	2000	0
American Samoa	ASM	Total	TOT	Greece	GRC	2000	2000	2
American Samoa	ASM	Total	TOT	Greenland	GRL	2000	2000	0
American Samoa	ASM	Total	TOT	Grenada	GRD	2000	2000	0
American Samoa	ASM	Total	TOT	Guadeloupe	GLP	2000	2000	9
American Samoa	ASM	Total	TOT	Guam	GUM	2000	2000	5
American Samoa	ASM	Total	TOT	Guatemala	GTM	2000	2000	0
American Samoa	ASM	Total	TOT	Guinea	GIN	2000	2000	0
American Samoa	ASM	Total	TOT	Guinea-Bissau	GNB	2000	2000	0
American Samoa	ASM	Total	TOT	Guyana	GUY	2000	2000	0
American Samoa	ASM	Total	TOT	Haiti	HTI	2000	2000	0
American Samoa	ASM	Total	TOT	Honduras	HND	2000	2000	0
American Samoa	ASM	Total	TOT	Hong Kong SAR, China	HKG	2000	2000	13
American Samoa	ASM	Total	TOT	Hungary	HUN	2000	2000	0
American Samoa	ASM	Total	TOT	Iceland	ISL	2000	2000	0
American Samoa	ASM	Total	TOT	India	IND	2000	2000	62
American Samoa	ASM	Total	TOT	Indonesia	IDN	2000	2000	0
American Samoa	ASM	Total	TOT	Iran, Islamic Rep.	IRN	2000	2000	0
American Samoa	ASM	Total	TOT	Iraq	IRQ	2000	2000	0
American Samoa	ASM	Total	TOT	Ireland	IRL	2000	2000	0
American Samoa	ASM	Total	TOT	Isle of Man	IMY	2000	2000	..
American Samoa	ASM	Total	TOT	Israel	ISR	2000	2000	1
American Samoa	ASM	Total	TOT	Italy	ITA	2000	2000	0
American Samoa	ASM	Total	TOT	Jamaica	JAM	2000	2000	1
American Samoa	ASM	Total	TOT	Japan	JPN	2000	2000	21
American Samoa	ASM	Total	TOT	Jordan	JOR	2000	2000	0
American Samoa	ASM	Total	TOT	Kazakhstan	KAZ	2000	2000	0
